ensembl_peptide_id hgnc_symbol
ENSP00000357086 FCRL6
ENSP00000357297 RNF146
ENSP00000357650 SLC27A3
ENSP00000357737 SPRR2G
ENSP00000358081 BAG3
ENSP00000358795 NEURL1
ENSP00000358815 NEURL1B
ENSP00000358894 CNNM2
ENSP00000358896 AS3MT
ENSP00000359353 GABRE
ENSP00000359371 BHLHE23
ENSP00000359489 AFF2
ENSP00000359498 FMR1NB
ENSP00000359534 SPANXN3
ENSP00000359600 ODF2L
ENSP00000360231 NFIA
ENSP00000360252 HOOK1
ENSP00000360483 NDC1
ENSP00000360583 ZYG11A
ENSP00000360985 ARFGEF2
ENSP00000361083 ADIRF
ENSP00000361392 CCDC24
ENSP00000361725 ENDOG
ENSP00000361740 TCEAL9
ENSP00000361768 RIMS3
ENSP00000362110 SF3A3
ENSP00000362395 ITM2A
ENSP00000362643 PHKA1
ENSP00000362690 NR5A1
ENSP00000363031 THEMIS2
ENSP00000363162 ATP6V1G1
ENSP00000363270 RUFY4
ENSP00000363398 EXTL1
ENSP00000363642 BMS1
ENSP00000363734 PFDN6
ENSP00000363773 C1QA
ENSP00000364403 UBR4
ENSP00000364482 STK19
ENSP00000364524 PAX7
ENSP00000364777 MAGED4
ENSP00000364847 MAGED1
ENSP00000364902 POFUT1
ENSP00000365159 ISCA1
ENSP00000365351 ITGBL1
ENSP00000365884 TRIM15
ENSP00000366030 CARNMT1
ENSP00000366233 GABBR1
ENSP00000366275 CNNM4
ENSP00000366380 OR2W1
ENSP00000366390 SPDYC
ENSP00000366828 POLR3F
ENSP00000366829 RBM10
ENSP00000367029 POLR1E
ENSP00000367378 GPR34
ENSP00000367428 MS4A13
ENSP00000367446 EXT1
ENSP00000367471 BTBD3
ENSP00000367715 DCDC2
ENSP00000367721 NUP160
ENSP00000367794 SRPX
ENSP00000367848 GABRD
ENSP00000368401 PAX6
ENSP00000369618 FASTKD5
ENSP00000369853 C2CD2
ENSP00000369871 HAUS6
ENSP00000370299 SHROOM2
ENSP00000370340 NFIB
ENSP00000370812 ESM1
ENSP00000371711 DMRT1
ENSP00000371785 OLIG1
ENSP00000372160 DOK6
ENSP00000372199 URB1
ENSP00000372576 CCDC178
ENSP00000373411 NKIRAS1
ENSP00000373574 ACVRL1
ENSP00000373825 DNAH2
ENSP00000375608 KIR3DL1
ENSP00000375622 LAIR1
ENSP00000375909 SPHKAP
ENSP00000375921 PAX3
ENSP00000376024 SNX9
ENSP00000376337 BTBD6
ENSP00000376472 STT3A
ENSP00000376544 CD79B
ENSP00000376553 TMEM119
ENSP00000376871 RABL2A
ENSP00000377840 CACNB1
ENSP00000377980 HEPACAM2
ENSP00000378368 FLOT2
ENSP00000378736 CRCP
ENSP00000378958 RABL2B
ENSP00000379086 ADM2
ENSP00000379228 HECW1
ENSP00000379294 FAM172A
ENSP00000379310 CASC1
ENSP00000379372 GTF2A2
ENSP00000380781 NFIX
ENSP00000381793 GRB10
ENSP00000382390 NEURL4
ENSP00000382840 DDX3X
ENSP00000383256 SIAH3
ENSP00000384291 LRP5L
ENSP00000384515 PARVB
ENSP00000386722 FCHSD2
ENSP00000386770 DNAH10
ENSP00000387365 PWP1
ENSP00000387641 CAND2
ENSP00000388942 SCRN1
ENSP00000389009 CARNS1
ENSP00000389103 RPL23A
ENSP00000389182 RPP30
ENSP00000389787 PLEKHF1
ENSP00000391826 IGF2
ENSP00000392762 DCT
ENSP00000393275 NANOS1
ENSP00000396527 ENSP00000396527
ENSP00000396620 NFYC
ENSP00000397598 KY
ENSP00000399511 TNIK
ENSP00000401514 DNAH1
ENSP00000401946 TNRC6B
ENSP00000402301 LAPTM4B
ENSP00000403459 GRB7
ENSP00000409000 IFNL3
ENSP00000410732 GABRG2
ENSP00000410759 ATXN7L1
ENSP00000414055 NRBP2
ENSP00000415203 PIGG
ENSP00000416453 ENSP00000416453
ENSP00000417161 GPR143
ENSP00000417182 DPCR1
ENSP00000417229 EIF2A
ENSP00000417653 DBNL
ENSP00000417864 ANP32A
ENSP00000418001 GK5
ENSP00000418082 RPL37A
ENSP00000418748 ESRP2
ENSP00000419266 EVX1
ENSP00000422338 FAM173B
ENSP00000427550 CEP192
ENSP00000429084 UBR5
ENSP00000431287 METTL12
ENSP00000435188 ENSP00000435188
ENSP00000442793 BEAN1
ENSP00000451211 NEDD1
ENSP00000457868 RTEL1-TNFRSF6B
ENSP00000458290 METTL4
ENSP00000460371 OCLM
ENSP00000465655 NFIC
ENSP00000468772 ENSP00000468772
ENSP00000468991 MTRNR2L12
ENSP00000011691 SS18L2
ENSP00000016946 RGPD5
ENSP00000024061 SLC45A4
ENSP00000040584 HOXC8
ENSP00000074304 INPP4A
ENSP00000086933 GSC2
ENSP00000190165 DMRT3
ENSP00000204549 PDCD7
ENSP00000204566 SPG21
ENSP00000207549 UNC13D
ENSP00000210313 PSMD5
ENSP00000216445 CCDC198
ENSP00000217173 UBOX5
ENSP00000217246 MACROD2
ENSP00000217999 RHOXF1
ENSP00000218652 NDFIP2
ENSP00000221283 STXBP2
ENSP00000221494 SF3A2
ENSP00000221538 RSPH6A
ENSP00000221543 TBC1D17
ENSP00000221561 AES
ENSP00000221855 TBCB
ENSP00000222728 HOXA6
ENSP00000223129 RPA3
ENSP00000225235 TBC1D12
ENSP00000225724 GOSR1
ENSP00000226091 EFNB3
ENSP00000226760 WFS1
ENSP00000234091 ID2
ENSP00000236709 A4GNT
ENSP00000237264 TBPL1
ENSP00000238508 SERPINB10
ENSP00000238558 GSC
ENSP00000239461 PRRX1
ENSP00000241041 PEX16
ENSP00000241261 TNFSF10
ENSP00000243108 HOXC6
ENSP00000243662 RAB38
ENSP00000244364 DST
ENSP00000248150 GNG13
ENSP00000248929 SGSM3
ENSP00000250124 MPDU1
ENSP00000250784 RPS4Y1
ENSP00000252115 POLDIP3
ENSP00000252482 EXOC3L2
ENSP00000252593 BST2
ENSP00000252725 ARPC1B
ENSP00000253024 TRIM28
ENSP00000254035 CKMT2
ENSP00000254940 NIP7
ENSP00000255681 MACROD1
ENSP00000256104 FABP4
ENSP00000257868 GDF11
ENSP00000258449 TGFBRAP1
ENSP00000258761 BZW2
ENSP00000258874 MTHFS
ENSP00000259154 KCTD3
ENSP00000259357 OR1J1
ENSP00000259469 RPL35
ENSP00000259782 TINAG
ENSP00000260049 IL18BP
ENSP00000260184 DDX60L
ENSP00000260228 MMP20
ENSP00000261183 OSBPL8
ENSP00000261396 NUP133
ENSP00000261731 LHX5
ENSP00000261994 SERPINA10
ENSP00000262158 SMAD7
ENSP00000262198 ADNP2
ENSP00000262300 PKMYT1
ENSP00000262384 N4BP1
ENSP00000262406 RGS9
ENSP00000262460 GINS1
ENSP00000262646 RAB2A
ENSP00000262710 ACIN1
ENSP00000262901 SIM1
ENSP00000262966 MPND
ENSP00000263026 EEF2K
ENSP00000263277 EHD2
ENSP00000263408 C9
ENSP00000263525 TNR
ENSP00000263559 VPS26A
ENSP00000263610 BARHL1
ENSP00000263650 OSBPL5
ENSP00000263753 SGO1
ENSP00000264192 CYTIP
ENSP00000264451 SLC30A9
ENSP00000264708 POMC
ENSP00000264711 DNAJC27
ENSP00000264731 TP63
ENSP00000264824 LYL1
ENSP00000264852 SIDT1
ENSP00000264956 EVC
ENSP00000265388 TNPO3
ENSP00000265440 TFEC
ENSP00000265651 FBXO3
ENSP00000265748 ANLN
ENSP00000265800 DMTN
ENSP00000266560 RBP5
ENSP00000267485 C14orf37
ENSP00000267540 STON2
ENSP00000268220 SEC11A
ENSP00000268989 SGSM2
ENSP00000269491 SERPINB12
ENSP00000269945 DMRTC2
ENSP00000270586 PSMB6
ENSP00000271064 TINAGL1
ENSP00000273047 RAB5A
ENSP00000273480 RNF7
ENSP00000273963 KLHL8
ENSP00000274024 FABP2
ENSP00000276297 DLC1
ENSP00000278200 IMMP1L
ENSP00000279058 SPINT4
ENSP00000279477 SIRPB1
ENSP00000281321 POU4F2
ENSP00000281382 PIGF
ENSP00000281453 CENPU
ENSP00000284881 C21orf91
ENSP00000286544 FAM161B
ENSP00000287996 IPPK
ENSP00000288840 SMAD6
ENSP00000289104 MRAS
ENSP00000289877 SLC45A1
ENSP00000289953 WFDC8
ENSP00000290291 OGFR
ENSP00000290399 SIM2
ENSP00000290472 PLA2G4D
ENSP00000290949 ATP6V0D1
ENSP00000291842 SHKBP1
ENSP00000292377 GPC2
ENSP00000294117 GNG3
ENSP00000294409 GMEB1
ENSP00000294435 RBP7
ENSP00000295092 FAM84A
ENSP00000295121 WDR92
ENSP00000295571 EOGT
ENSP00000295728 CRYBA2
ENSP00000295777 SERPINI1
ENSP00000295834 FABP1
ENSP00000296220 OSBPL11
ENSP00000296343 RUBCN
ENSP00000297258 FABP5
ENSP00000297338 RAD21
ENSP00000297578 SLC25A32
ENSP00000297596 GEM
ENSP00000299084 SPRED1
ENSP00000299529 CRABP1
ENSP00000299665 CLEC4D
ENSP00000300091 C18orf54
ENSP00000300105 CACNG2
ENSP00000300283 CKMT1B
ENSP00000300399 BPIFC
ENSP00000300406 GNGT2
ENSP00000300504 TBC1D21
ENSP00000300811 ZNF428
ENSP00000300873 GNG8
ENSP00000301263 LY6D
ENSP00000301740 SRRM2
ENSP00000302079 C3AR1
ENSP00000302216 ATOH1
ENSP00000302276 HEXIM2
ENSP00000302548 HOXD4
ENSP00000302647 RALGAPA1
ENSP00000304102 COPS6
ENSP00000304277 TM4SF1
ENSP00000304331 GSX1
ENSP00000304350 PRPF8
ENSP00000305766 MRGPRX1
ENSP00000306425 CHCHD7
ENSP00000306637 RGPD8
ENSP00000306772 LDB2
ENSP00000308107 HPSE
ENSP00000308117 CD248
ENSP00000308252 HOXB3
ENSP00000308583 CENPS
ENSP00000308610 GPD2
ENSP00000309336 HOXC5
ENSP00000309463 LIPT2
ENSP00000310040 EIF3F
ENSP00000310631 MRGPRD
ENSP00000310842 FANCI
ENSP00000311492 ISX
ENSP00000311538 ARR3
ENSP00000312856 LMO3
ENSP00000313088 NETO1
ENSP00000315569 DIS3L2
ENSP00000315674 NOP14
ENSP00000315680 PEX7
ENSP00000315949 HOXD8
ENSP00000316454 PACS1
ENSP00000317144 PIBF1
ENSP00000317445 PSAPL1
ENSP00000317469 BBS1
ENSP00000317818 PIANP
ENSP00000318352 MRFAP1
ENSP00000318650 GREM2
ENSP00000319118 GSX2
ENSP00000319255 CHORDC1
ENSP00000319412 ARMC10
ENSP00000319651 DMRTA1
ENSP00000319673 GPR89A
ENSP00000319974 BBX
ENSP00000320516 EHD1
ENSP00000321684 MEOX1
ENSP00000322730 ITM2C
ENSP00000323479 B3GALNT1
ENSP00000323879 ZNRF2
ENSP00000325240 LASP1
ENSP00000325674 EXOC3L1
ENSP00000326238 CAPZA3
ENSP00000327116 EHD3
ENSP00000327133 SLC35A4
ENSP00000327468 KLHDC8B
ENSP00000327650 VPS33B
ENSP00000328251 RIOX2
ENSP00000328358 KRT79
ENSP00000329403 PCP4
ENSP00000329553 IMMP2L
ENSP00000330842 RGPD6
ENSP00000331470 DBX2
ENSP00000331843 NPIPA1
ENSP00000332284 TRIM69
ENSP00000332326 TNFAIP2
ENSP00000332449 CRIP1
ENSP00000332744 ALX4
ENSP00000333012 SS18L1
ENSP00000333684 OR52A1
ENSP00000333737 C1QTNF9
ENSP00000334134 RGS9BP
ENSP00000334308 SYNE3
ENSP00000334869 LCE1A
ENSP00000335038 VSTM2B
ENSP00000335060 HPDL
ENSP00000335091 ZNRF1
ENSP00000335191 TBX10
ENSP00000336817 LUZP2
ENSP00000337212 SERPINB7
ENSP00000337224 LRAT
ENSP00000338030 STARD7
ENSP00000338207 LMO1
ENSP00000338785 STARD13
ENSP00000339086 MKL2
ENSP00000339479 NT5C2
ENSP00000339495 NELFB
ENSP00000340672 ARMCX3
ENSP00000341584 SERPINB13
ENSP00000341610 C15orf48
ENSP00000343445 SERPINB4
ENSP00000343629 PRRC2C
ENSP00000343636 GFRAL
ENSP00000343709 SNX10
ENSP00000344166 TMEM189-UBE2V1
ENSP00000344786 NFASC
ENSP00000345528 SLC35F6
ENSP00000345873 SLC26A3
ENSP00000346378 APBB3
ENSP00000347206 GPAA1
ENSP00000347408 AP3M1
ENSP00000347839 RAB11FIP2
ENSP00000347847 MKL1
ENSP00000348307 SIRPA
ENSP00000348828 ARHGEF26
ENSP00000349678 MYBPHL
ENSP00000350199 AP1B1
ENSP00000350512 COPS5
ENSP00000350547 SEMA4F
ENSP00000350719 SYNE2
ENSP00000351664 MICAL1
ENSP00000352175 SNX11
ENSP00000352904 NT5C1B
ENSP00000353078 NRAP
ENSP00000353650 FABP12
ENSP00000354152 MTHFSD
ENSP00000354159 NLRC4
ENSP00000354204 TOMM20L
ENSP00000354501 ZNF277
ENSP00000354573 MACF1
ENSP00000355026 ARHGEF15
ENSP00000355064 SHISA4
ENSP00000355133 NOS1AP
ENSP00000355140 HOXB1
ENSP00000355146 GPRASP1
ENSP00000355343 UBAP2L
ENSP00000355523 RGS7
ENSP00000355566 TOMM20
ENSP00000355812 FGFR1OP
ENSP00000355958 DTL
ENSP00000355966 NEK2
ENSP00000356357 LHX9
ENSP00000356465 RAB32
ENSP00000356792 XCL1
ENSP00000356918 STX7
ENSP00000357204 CRABP2
ENSP00000357429 FABP7
ENSP00000357545 FAM162B
ENSP00000357907 CDK19
ENSP00000358126 VPS45
ENSP00000358233 GPR89B
ENSP00000358451 GDAP2
ENSP00000358478 TTF2
ENSP00000358739 RWDD2A
ENSP00000358807 ALX3
ENSP00000358955 KIAA1324
ENSP00000359000 GBF1
ENSP00000359119 SRPK3
ENSP00000359174 SLC35A3
ENSP00000359474 BARHL2
ENSP00000359675 GNG5
ENSP00000359958 ZRANB2
ENSP00000360021 GNG12
ENSP00000360190 DEFB110
ENSP00000360286 RAE1
ENSP00000360441 RHOXF2
ENSP00000360455 RHOXF2B
ENSP00000360500 DMRTB1
ENSP00000360913 SPATA6
ENSP00000361005 ATPAF1
ENSP00000361009 PREX1
ENSP00000361186 TP53RK
ENSP00000361266 PTCH2
ENSP00000361473 KDM4A
ENSP00000361547 PRRX2
ENSP00000361669 ESX1
ENSP00000361755 WFDC6
ENSP00000362205 TREM2
ENSP00000362299 ENG
ENSP00000362399 STXBP1
ENSP00000362460 GJB3
ENSP00000362601 CHIC1
ENSP00000362717 LHX2
ENSP00000362744 RPS4X
ENSP00000362777 ATOH7
ENSP00000362799 GCNA
ENSP00000362873 NDUFA8
ENSP00000362931 SRPK1
ENSP00000363054 STX12
ENSP00000363124 PHF20
ENSP00000363284 POLE3
ENSP00000363392 SNX12
ENSP00000363411 GNG10
ENSP00000363708 BMPR2
ENSP00000363727 STARD8
ENSP00000364519 TFDP1
ENSP00000364543 SKIV2L
ENSP00000364589 CUL4A
ENSP00000365107 MASTL
ENSP00000365198 KAZN
ENSP00000365431 TCF19
ENSP00000365838 DPRX
ENSP00000366221 CASZ1
ENSP00000366299 SLC25A39
ENSP00000366682 ACOD1
ENSP00000367406 TAF2
ENSP00000367454 DFFB
ENSP00000368362 FABP9
ENSP00000368666 PTCHD1
ENSP00000368686 E2F4
ENSP00000369372 BEND2
ENSP00000369409 EXOC3L4
ENSP00000369647 AVP
ENSP00000370031 TTC8
ENSP00000370074 SERPINB9
ENSP00000370088 AMELX
ENSP00000370421 PDX1
ENSP00000370473 IGFBP3
ENSP00000370710 KDM4C
ENSP00000370938 CDK8
ENSP00000371003 ZMYND11
ENSP00000371451 DNAJC21
ENSP00000371572 C1QTNF9B
ENSP00000371594 GNG7
ENSP00000371661 LCORL
ENSP00000371729 SACS
ENSP00000373586 C2orf54
ENSP00000373860 ASPDH
ENSP00000375795 IL24
ENSP00000376609 GRK5
ENSP00000376808 CUL5
ENSP00000377007 CENPN
ENSP00000377218 IRF2
ENSP00000377262 SRPK2
ENSP00000377280 FBXO8
ENSP00000377344 DDX60
ENSP00000377549 FABP6
ENSP00000377836 GPC3
ENSP00000378165 ZNF207
ENSP00000378394 PSAP
ENSP00000379804 OSBPL10
ENSP00000380675 WEE2
ENSP00000380762 TEN1
ENSP00000380869 RAB2B
ENSP00000380920 C19orf38
ENSP00000381034 SOCS6
ENSP00000381129 GRK4
ENSP00000381214 RGPD2
ENSP00000381253 RGPD1
ENSP00000382086 EVPLL
ENSP00000382770 KCNU1
ENSP00000383392 NCAM2
ENSP00000383599 WDR47
ENSP00000383692 CENPS-CORT
ENSP00000383909 DMRTA2
ENSP00000384026 HMGA2
ENSP00000384109 CUL4B
ENSP00000385057 APOBEC3G
ENSP00000385632 PDE7A
ENSP00000385741 APOBEC3H
ENSP00000385795 PHF14
ENSP00000386207 HMSD
ENSP00000386414 RAD21L1
ENSP00000386531 SMPD4
ENSP00000386588 RGPD3
ENSP00000386810 RGPD4
ENSP00000387362 UBE4A
ENSP00000388137 MPPED1
ENSP00000388658 SLC25A12
ENSP00000389709 RNF212
ENSP00000390941 ATCAY
ENSP00000391088 UNC80
ENSP00000393559 PACS2
ENSP00000394316 BZW1
ENSP00000395220 SYTL5
ENSP00000397441 COG6
ENSP00000398124 E2F5
ENSP00000398526 ENSP00000398526
ENSP00000400142 EWSR1
ENSP00000401653 DRGX
ENSP00000402935 TBC1D5
ENSP00000403310 SNRNP35
ENSP00000403954 TENM1
ENSP00000406026 SH2D5
ENSP00000406577 CKMT1A
ENSP00000409007 GDNF
ENSP00000409370 NLRP2
ENSP00000411004 XG
ENSP00000412733 OSBPL9
ENSP00000412788 PTBP2
ENSP00000413001 AGBL1
ENSP00000414516 SS18
ENSP00000417580 IAH1
ENSP00000417654 SLC35A5
ENSP00000418287 CIAO1
ENSP00000419235 TCAF1
ENSP00000419457 NOBOX
ENSP00000420176 POLE4
ENSP00000420616 TFDP2
ENSP00000420826 PRB1
ENSP00000421380 SNF8
ENSP00000422188 TTC23L
ENSP00000422464 PDGFC
ENSP00000424176 EPPIN-WFDC6
ENSP00000428316 SERPINE3
ENSP00000429430 TENM2
ENSP00000433415 NT5C1B-RDH14
ENSP00000433511 GRK6
ENSP00000434142 TPD52L1
ENSP00000435926 CELF1
ENSP00000436049 EIF3M
ENSP00000438949 CACNB4
ENSP00000443900 LYRM4
ENSP00000450337 PPFIA2
ENSP00000450635 UBE2V1
ENSP00000451030 RGS6
ENSP00000454657 ENSP00000454657
ENSP00000455643 ST20-MTHFS
ENSP00000456711 ENSP00000456711
ENSP00000464803 ENSP00000464803
ENSP00000467123 NLRP7
ENSP00000468633 SEC11C
ENSP00000470539 PET100
ENSP00000472998 SNRNP70
ENSP00000162391 FOXJ2
ENSP00000170564 GPATCH1
ENSP00000172229 NGFR
ENSP00000199708 HBQ1
ENSP00000200453 PPP1R15A
ENSP00000216034 TOMM22
ENSP00000216101 RASL10A
ENSP00000216180 PNPLA3
ENSP00000216487 RIN3
ENSP00000216554 EIF5
ENSP00000217195 C20orf27
ENSP00000217402 CHMP4B
ENSP00000218224 PQBP1
ENSP00000220507 RHOV
ENSP00000221957 PLIN3
ENSP00000222120 RAB3D
ENSP00000225969 MRPL27
ENSP00000226355 AFM
ENSP00000226951 CLNK
ENSP00000229002 RERGL
ENSP00000229328 PRKAB1
ENSP00000229395 FGFR1OP2
ENSP00000229758 FBXO5
ENSP00000230321 MDFI
ENSP00000230588 MEP1A
ENSP00000231021 CDH9
ENSP00000231524 TRIM23
ENSP00000233027 NEK4
ENSP00000233154 NCK2
ENSP00000240185 TARDBP
ENSP00000240423 NCAPH
ENSP00000241463 RASL11A
ENSP00000241600 MRPS2
ENSP00000243611 C4BPB
ENSP00000244669 APOBEC2
ENSP00000245121 KATNAL2
ENSP00000245908 SH2D3A
ENSP00000246006 CD93
ENSP00000246041 AP5S1
ENSP00000246802 NOP53
ENSP00000247003 DDX49
ENSP00000247153 CFP
ENSP00000247178 ATG14
ENSP00000248706 RASL11B
ENSP00000250340 CLEC11A
ENSP00000251074 NUP37
ENSP00000251089 ANGEL1
ENSP00000251595 HBA2
ENSP00000252590 PLVAP
ENSP00000253108 EIF3G
ENSP00000254101 PRKAB2
ENSP00000255006 RIN2
ENSP00000256178 LYVE1
ENSP00000256398 ELP3
ENSP00000256759 FST
ENSP00000256935 DOCK2
ENSP00000256953 RERG
ENSP00000257905 PPP1R1A
ENSP00000258180 KIAA0513
ENSP00000258770 TBRG4
ENSP00000258807 CIDEB
ENSP00000258960 NMT1
ENSP00000259406 RGS3
ENSP00000259698 RIPOR2
ENSP00000259750 TTBK1
ENSP00000260665 LRPPRC
ENSP00000260810 TOPBP1
ENSP00000261167 WBP11
ENSP00000261336 PZP
ENSP00000261340 CLEC2D
ENSP00000261402 NUAK1
ENSP00000261601 USP14
ENSP00000261674 SFSWAP
ENSP00000261854 SPPL2A
ENSP00000261918 SEMA7A
ENSP00000261978 LTBP2
ENSP00000262018 SGCA
ENSP00000262096 ZDHHC2
ENSP00000262992 INPP4B
ENSP00000263346 TCF25
ENSP00000263895 RND3
ENSP00000264036 MCAM
ENSP00000264318 GABRA4
ENSP00000264444 MXD1
ENSP00000264515 RBBP5
ENSP00000264563 IL11
ENSP00000265165 LEF1
ENSP00000265195 SIL1
ENSP00000265715 SLC26A4
ENSP00000266085 TIMP3
ENSP00000266483 ALG10
ENSP00000266980 SLC39A5
ENSP00000267396 REM2
ENSP00000267890 TTBK2
ENSP00000268184 CRTC3
ENSP00000268876 UNC45B
ENSP00000269195 GALNT1
ENSP00000269586 ARL5C
ENSP00000271526 PRCC
ENSP00000273258 ARL6IP5
ENSP00000273541 ISY1
ENSP00000274276 OSMR
ENSP00000274341 HAPLN1
ENSP00000275820 NOM1
ENSP00000276659 RSPO2
ENSP00000276914 PLIN2
ENSP00000279281 VPS51
ENSP00000280333 DOCK1
ENSP00000281146 C4orf33
ENSP00000282026 ARL11
ENSP00000282441 YAP1
ENSP00000282903 PLOD2
ENSP00000283713 VILL
ENSP00000284273 UBASH3B
ENSP00000285805 TRIM74
ENSP00000285947 SETD9
ENSP00000286070 RBM45
ENSP00000286122 BANP
ENSP00000286201 FZD7
ENSP00000286835 SCAF4
ENSP00000287097 CD109
ENSP00000287590 B3GNT7
ENSP00000288680 SPPL3
ENSP00000290551 BTG2
ENSP00000291536 RSPH1
ENSP00000291576 PWP2
ENSP00000294339 TAL1
ENSP00000294728 VCAM1
ENSP00000294973 HAAO
ENSP00000295087 ARL5A
ENSP00000295666 IGFBP7
ENSP00000295746 CIP2A
ENSP00000295888 WDFY3
ENSP00000295901 PSMD6
ENSP00000296088 SNRK
ENSP00000296215 SNIP1
ENSP00000296277 RPL39L
ENSP00000296292 RFT1
ENSP00000296358 OTOP1
ENSP00000296452 BSN
ENSP00000296490 WDR82
ENSP00000296557 ARFIP1
ENSP00000296702 TCERG1
ENSP00000297135 COG5
ENSP00000297265 CHMP4C
ENSP00000297293 LMTK2
ENSP00000297350 TNFRSF11B
ENSP00000297404 KCNV1
ENSP00000298352 NGB
ENSP00000298999 R3HCC1L
ENSP00000299698 A2ML1
ENSP00000299886 COG1
ENSP00000300605 HDHD2
ENSP00000301015 PIEZO1
ENSP00000301068 RHEBL1
ENSP00000301305 SLC39A4
ENSP00000301391 CYB5D2
ENSP00000301454 SLC25A23
ENSP00000301873 LTBP3
ENSP00000302478 POLR1D
ENSP00000302569 CLEC7A
ENSP00000302579 SCEL
ENSP00000302756 FOXD4L1
ENSP00000303585 CLIP1
ENSP00000304236 CD14
ENSP00000304364 C1GALT1C1
ENSP00000304642 RETREG1
ENSP00000304689 THAP11
ENSP00000305613 CPLX1
ENSP00000305975 KRTAP1-1
ENSP00000306157 IL7R
ENSP00000306190 SLAMF1
ENSP00000307041 BNC1
ENSP00000307126 DEGS2
ENSP00000307199 AHSP
ENSP00000307235 EIF2AK3
ENSP00000308496 ARL10
ENSP00000308870 CLDN15
ENSP00000308948 PTCD2
ENSP00000309142 PDE12
ENSP00000309504 SLC26A7
ENSP00000309794 TBC1D16
ENSP00000310120 ALG10B
ENSP00000310448 SART1
ENSP00000310557 KCNE3
ENSP00000311398 RNASE8
ENSP00000312458 ARV1
ENSP00000312506 CSPG4
ENSP00000312700 B3GNT8
ENSP00000313034 FBXW5
ENSP00000314444 WDR35
ENSP00000315775 COG4
ENSP00000316114 SGF29
ENSP00000316173 B3GNT5
ENSP00000316476 DEGS1
ENSP00000316950 MYEF2
ENSP00000317980 IGSF9B
ENSP00000318615 TRIM73
ENSP00000318822 BID
ENSP00000319636 B3GNT4
ENSP00000319713 AGTRAP
ENSP00000320217 SLC26A10
ENSP00000321196 OR56B4
ENSP00000321242 PRNT
ENSP00000321573 DCBLD2
ENSP00000322343 CDK20
ENSP00000322579 PHF23
ENSP00000322628 ARL4D
ENSP00000323194 PLXNA4
ENSP00000323847 ARL14
ENSP00000323880 FOXJ1
ENSP00000324560 ULK1
ENSP00000324636 VRK3
ENSP00000324763 WFIKKN1
ENSP00000324810 MVB12A
ENSP00000325836 DIRAS1
ENSP00000325863 MRE11
ENSP00000325905 SRSF7
ENSP00000326514 EXOC1
ENSP00000326570 FKRP
ENSP00000326933 SERTAD2
ENSP00000327344 IGIP
ENSP00000327509 STAC2
ENSP00000328412 PDE6G
ENSP00000328511 KCNA4
ENSP00000328800 WBP2NL
ENSP00000328854 NOC4L
ENSP00000330278 PLEKHH1
ENSP00000330280 OR8B8
ENSP00000332602 CTAG1B
ENSP00000332604 EIF3C
ENSP00000333433 SKA2
ENSP00000333490 URAD
ENSP00000334186 VWCE
ENSP00000334330 DEFB105A
ENSP00000335493 FOXD2
ENSP00000335651 FSD2
ENSP00000337226 CDCA4
ENSP00000337358 HDHD5
ENSP00000337478 ARL17A
ENSP00000337701 PNPLA2
ENSP00000338173 PUM2
ENSP00000338343 SGCD
ENSP00000338532 FAM53B
ENSP00000338607 THEM6
ENSP00000338671 RHOBTB1
ENSP00000338799 IL6ST
ENSP00000338967 ARHGAP6
ENSP00000338989 TRIM16
ENSP00000339467 RHOG
ENSP00000339527 FOXO3
ENSP00000339952 KSR2
ENSP00000340329 CAPRIN1
ENSP00000341682 SLC26A9
ENSP00000342098 SPINT1
ENSP00000342313 SAMD11
ENSP00000342381 VRK2
ENSP00000342518 SLC35F4
ENSP00000342805 FAIM
ENSP00000343248 SBK1
ENSP00000343318 B3GALT5
ENSP00000343847 NEK10
ENSP00000344055 AP3D1
ENSP00000344307 FOCAD
ENSP00000345079 CSRP1
ENSP00000347198 SRGAP1
ENSP00000347581 AGK
ENSP00000347767 NEK5
ENSP00000348010 PRPF39
ENSP00000348596 SDAD1
ENSP00000348822 SEMA4D
ENSP00000349174 SLC39A8
ENSP00000349270 HBM
ENSP00000349291 TBC1D9B
ENSP00000349781 TBC1D8B
ENSP00000349874 NUDT13
ENSP00000349923 LAGE3
ENSP00000350552 RFX4
ENSP00000350698 DDX47
ENSP00000351118 CDHR5
ENSP00000352138 KIRREL1
ENSP00000352173 PLAC1
ENSP00000352821 ZDHHC14
ENSP00000353210 ARL9
ENSP00000354575 LSR
ENSP00000354649 MAGT1
ENSP00000354721 SLC26A1
ENSP00000355156 SUCNR1
ENSP00000355302 KRTAP1-5
ENSP00000355465 AHCTF1
ENSP00000355652 RHOU
ENSP00000355929 ANGEL2
ENSP00000356125 NUAK2
ENSP00000356213 VIP
ENSP00000356404 B3GALT2
ENSP00000356541 SF3B5
ENSP00000356744 SCYL3
ENSP00000356951 CFAP126
ENSP00000357116 SAMD3
ENSP00000357292 UBQLN4
ENSP00000357341 NCOA7
ENSP00000357835 LHPP
ENSP00000358140 EIF3A
ENSP00000358363 PDE4DIP
ENSP00000358799 RBM15
ENSP00000358814 AHCYL1
ENSP00000359301 MAGEA3
ENSP00000359345 RPL5
ENSP00000359818 MMS19
ENSP00000359988 SRSF11
ENSP00000360412 NOC3L
ENSP00000360493 RUNX2
ENSP00000360552 TSHZ2
